Dataset Name,Algorithm Name,Cross Validation [1-10),Hyper-Parameter Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time (seconds),Inference Time (seconds)
analcatdata_germangss.csv,pseudo,3,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.28750000000000003,0.5176565992921014,0.39244140316982273,0.2750676406926407,0.618125,0.4073796983014387,0.8564803004264832,0.12775099277496338
analcatdata_germangss.csv,pseudo,4,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.25625,0.5155644867795603,0.4225993823034264,0.24150658369408368,0.5864583333333333,0.31787427406936886,0.9175184369087219,0.12975019216537476
analcatdata_germangss.csv,pseudo,5,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.36874999999999997,0.5422572283111772,0.3585454020395622,0.2860018045679811,0.6639583333333333,0.5659971093151239,1.074493169784546,0.16654980182647705
analcatdata_germangss.csv,pseudo,6,"{'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 80, 'bootstrap': True}, train_split_size: 0.44999999999999996",0.38125,0.5650779401847841,0.39749681257277414,0.45728495360848304,0.6672916666666666,0.5950958287474578,0.73249751329422,0.09725135564804077
analcatdata_germangss.csv,pseudo,7,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.36250000000000004,0.5189226279185296,0.3236061951482033,0.28971581421029946,0.6667708333333334,0.43103312362040824,0.5627079010009766,0.06924784183502197
analcatdata_germangss.csv,pseudo,8,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.2375,0.4977831803613053,0.4047288843968532,0.23442495004995004,0.5974999999999999,0.44362754200496174,0.8975326418876648,0.12724941968917847
analcatdata_germangss.csv,pseudo,9,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'auto', 'max_depth': 90, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.275,0.46531109091146045,0.34965910374366865,0.25721708846708846,0.6168750000000001,0.4691902003094795,0.8485133647918701,0.12248659133911133
analcatdata_germangss.csv,pseudo,10,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.44999999999999996",0.3375,0.4791930351343291,0.33653555013725645,0.3277413048552754,0.6466666666666667,0.33942662121657763,0.5784934759140015,0.08673816919326782
analcatdata_germangss.csv,improvement,1,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.3791666666666667,0.5348913471658766,0.3173733147162807,0.3816247988122989,0.7013888888888888,0.7799044963682524,0.719675083955129,0.11458653211593628
analcatdata_germangss.csv,improvement,2,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.3625,0.545141395720359,0.42415259387141213,0.3713632628442411,0.6211805555555556,0.6426401259188962,0.46969012419382733,0.06473980347315471
analcatdata_germangss.csv,improvement,3,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.34791666666666665,0.5403705135787679,0.39513740744374043,0.34540739931364933,0.6421527777777777,0.3383811597890039,0.8566611011823019,0.12391807635625203
analcatdata_germangss.csv,improvement,4,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.28124999999999994,0.5266443747350756,0.41310332112379583,0.26246643981018974,0.6153472222222222,0.3613116922504016,0.37474942207336426,0.05141594012578329
analcatdata_germangss.csv,improvement,5,"{'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.3729166666666666,0.572988520878521,0.3880431322907569,0.36674974331224336,0.6810416666666667,0.6408561461089298,0.5701436201731364,0.08849775791168213
analcatdata_germangss.csv,improvement,6,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.33749999999999997,0.5583843118108399,0.42117347428637064,0.3708801513029454,0.6515277777777778,0.6006969269847793,0.27858179807662964,0.034331719080607094
analcatdata_germangss.csv,improvement,7,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.4104166666666667,0.5591259006312185,0.3187671773106125,0.32890663598384184,0.7161805555555555,0.5396109269820788,0.4102659026781718,0.058327058951059975
analcatdata_germangss.csv,improvement,8,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': False}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.29166666666666663,0.5149280610646372,0.3935794456663964,0.26589883437068035,0.6256249999999999,0.4718669886437905,0.4933372934659322,0.07140525182088216
analcatdata_germangss.csv,improvement,9,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.3541666666666667,0.5198672849418476,0.3789817702565644,0.2980463893149819,0.6137499999999999,0.5908199624364746,0.3824182947476705,0.05741425355275472
analcatdata_germangss.csv,improvement,10,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 70, 'bootstrap': True}, train_split_size: 0.39999999999999997, prob_limit: 0.8374999999999999",0.39166666666666666,0.5276056270200867,0.35900098284354315,0.361647897309662,0.6624305555555555,0.36006526382406423,0.5764998396237692,0.08107747634251912
